Feature ID	Taxon	Confidence
8f1bd4ba8c976cae973ade22e3d0d8d1	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8508517912096156
5994411241a05d26bc08db68c8771466	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_pseudomerdarium	0.9965656818447223
9044e565f61cee3ddf35f3dca2e670a0	k__Fungi	1.0000000000000093
cfcd1b061855b49d80151bca2953d956	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8706841442666599
7a703e7fb7a5670270ffdc53b759c25d	k__Fungi	1.0000000000000124
bf7d3703bb5ed1311910b94314f3a893	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.7578679382777584
bf9ab8640e0a08c16c28fd49dd0d3780	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_roseus	0.9750404624049877
56903f16be9831ab780e79134a09868c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__unidentified;s__unidentified	0.990402636293501
bddb89bcc7e6043d563dc3fc6fa3584e	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7357061739866425
3acb901ae2c78741fcea54819a310b63	k__Fungi	1.000000000000008
1deee11ee0463276675af2ac66c8373c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea	0.9999970138148057
fcd7fff9d8a64c24d34e61ab3f0987b0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__unidentified;g__unidentified;s__unidentified	0.9976894492654866
50046ca44d28d470b4a083dd4982a044	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum;s__Cephalotrichum_stemonitis	0.9999677831176628
85f288a9f9afbf6824864fb9a0646fc1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7781368605537151
ae8eb8e6fcb7cc5fdc4a1290f9939080	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9867687079724303
2174421b4c88de855a5812cdbf4d8495	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	0.991583117554219
c63974bb4bc2b2af71acaa7e1b88094b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Nematoctonus;s__Nematoctonus_leiosporus	0.9984222876817737
a33161a4d778c2a8544680c9370663d8	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8884311025221818
3e0f0cbee22401cf487fdc6eb99fd824	k__Fungi	1.0000000000000062
0ac7c9070758e1529d38a48db190b3bb	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8748309835094537
a51e7ce6e7b6b70de217be327dbf7aa4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__unidentified	0.8370003191307539
6180c4922ec73de66d08d56bc38eab5d	k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.822992658624542
2b8702d81e3bdc04851d5b1d1e1f7c57	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified	0.9996895839286186
9ada40c9ac14f0c875381131fb090219	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.9989205989592246
5a07c744e50bf959b1673cceafe571bc	k__Fungi	1.0000000000000018
631a911c73dfba2d96f96d453356e133	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella	0.9981132408866736
1c74a784829ac8b94b87fd0891d7329b	k__Fungi	1.0000000000000067
c9f8ab9e434d567c20bf5b5515312536	k__Fungi	1.0000000000000009
fdecb42a6f381698eac0c7f597994ac9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.9516319245193946
821f213f822315b4471807f89176d80f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__unidentified;g__unidentified;s__unidentified	0.8603371176676238
0b7ff5683e30f1d33ff8dd73b581b66e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_graminis	0.9999994050974472
13a8540aafdf2f2219c38072a2a0cc27	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Rhizopodaceae;g__Rhizopus;s__Rhizopus_arrhizus	0.9999953931143286
7de6c3bc71cde43019dfcd5659491470	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Agrocybe;s__Agrocybe_pediades	0.9999169192298406
6d96dfb4c729a7ebbd309eb833a9b459	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Kernia;s__Kernia_nitida	0.9864240613603238
6e055646acc23dda8a93f65b1a2b634e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_laibachii	0.9858400921757553
fa25fd11534805f340ecb50c62907b1f	k__Fungi	0.9999999999999974
66e0576e8c8381521f4ec3ae6eda46a1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.8269786925512785
2e7d83ad4102543a4bc1f127feb6d87b	k__Fungi	1.0000000000000107
6788ba43b9c25832426ce2da5ddf3034	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_hoffmannii	0.8732333764730806
